	artist_name	artist_id	release_name	release_id	label_name	styles	price	year	artist_page_url	gender
5101	dakota	5394	dancing in the darkness	1222268-02	bellarine	progressive house	10.4	2006	/artist/a102679c-3cc2-494d-a797-e765744fc945	
5102	dakota	5394	video game	2379903-02	af	funky|club house	1.04	2014	/artist/a102679c-3cc2-494d-a797-e765744fc945	
5103	dalton jacks	2223312	sampler 064	2200796-02	sur+	hardstyle	4.16	2012	/artist/73aee78a-e5f3-49de-bed2-9792da01a20c	
5104	dalì	7037302	hectic	1216387-02	hommega hd	psy|goa trance	10.4	2006	/artist/04bb7575-13b4-4fce-9670-eb35bf5f1a3c	
5105	dalì	7037302	fine young man	2571715-02	breakin	hip hop|r&b	6.24	2014	/artist/04bb7575-13b4-4fce-9670-eb35bf5f1a3c	
5106	dalì	7037302	fine young man ep (remixes)	2612265-02	breakin	broken beat|nu jazz	6.24	2014	/artist/04bb7575-13b4-4fce-9670-eb35bf5f1a3c	
5107	dalì	7037302	rebirth ep	1811647-02	dna	psy|goa trance	3.12	2011	/artist/04bb7575-13b4-4fce-9670-eb35bf5f1a3c	
5108	dalì	7037302	voynich/stcfthota	3364013-02	hobbes music	techno	2.08	2017	/artist/04bb7575-13b4-4fce-9670-eb35bf5f1a3c	
5109	dalì	7037302	smoke	2632347-02	gone postal	electro house	1.04	2014	/artist/04bb7575-13b4-4fce-9670-eb35bf5f1a3c	
5110	damaged people	7037303	order 66	1282258-02	forensic	progressive house	1.04	2007	/artist/607028d2-834d-474b-848d-3b8e97542e0d	
5111	damh	7037304	black night	2453364-02	kompakt	deep house	4.16	2014	/artist/3e58cb66-33f3-483c-a28d-c3741d3c724a	
5112	damh	7037304	take2	2280551-02	stem	minimal|tech house	2.08	2013	/artist/3e58cb66-33f3-483c-a28d-c3741d3c724a	
5113	damian k	2200407	let's swing it	2214485-02	caballero	electro house	3.12	2013	/artist/2fdd54a8-49b9-43e7-b132-58fabb977b70	Male
5114	damian k	2200407	the story we created	1982964-02	allusion	electro house	2.08	2012	/artist/2fdd54a8-49b9-43e7-b132-58fabb977b70	Male
5115	damian k	2200407	faustumn	1974544-02	curved	progressive house	1.04	2012	/artist/2fdd54a8-49b9-43e7-b132-58fabb977b70	Male
5116	damien lapena	2950229	serious ep	1508681-02	code2	minimal|tech house	4.16	2010	/artist/adae8947-35cd-4ba0-8c48-41efb7f449a2	
5117	damien lapena	2950229	the roller ep	1549814-02	jj	techno	3.12	2010	/artist/adae8947-35cd-4ba0-8c48-41efb7f449a2	
5118	damir pushkar & fabian jakopetz	7037305	ai ai ai ai	1656656-02	no logik	progressive house	4.16	2010	/artist/8d08d690-b566-4228-b75a-15283d953870	Male
5119	damm	1356	boy (megamix vol 1)	1352019-02	boy	electro house	3.12	2005	/artist/7d2a63d9-fe81-4e6f-b987-29cf084dc086	
5120	damm	1356	death threat	1561651-02	cyberkoin	gabba	2.08	2010	/artist/7d2a63d9-fe81-4e6f-b987-29cf084dc086	
5121	damm	1356	my furious industry ep	1670028-02	cyberkoin	gabba	2.08	2010	/artist/7d2a63d9-fe81-4e6f-b987-29cf084dc086	
5122	damm	1356	different expression ep	1670030-02	cyberkoin	gabba	3.12	2010	/artist/7d2a63d9-fe81-4e6f-b987-29cf084dc086	
5123	damm	1356	baby groove ep	2396897-02	le grand mechant beat	gabba	3.12	2014	/artist/7d2a63d9-fe81-4e6f-b987-29cf084dc086	
5124	damon wild & tim taylor	7037306	bang the acid the claude young (remixes)	3144757-02	missile	techno	2.08	2016	/artist/89ba3bfb-bc98-410b-8784-507bce852dc4	Male
5125	damon wild & tim taylor	7037306	bang the acid - rebanged!	3379925-02	missile	techno	14.56	2017	/artist/89ba3bfb-bc98-410b-8784-507bce852dc4	Male
5126	dan berkson & james what	7037307	cantina	1225184-02	poker flat	minimal|tech house	3.12	2006	/artist/3f39c31d-ab87-49d1-b2f8-58659d8b2664	
5127	dan berkson & james what	7037307	on the shelf	3327371-02	triade	deep house	4.16	2017	/artist/3f39c31d-ab87-49d1-b2f8-58659d8b2664	
5128	dan donnelly	18880	are we having fun?	3903101-02	on the fiddle	indie	14.56	2018	/artist/1a4d2d60-4925-4c57-a00d-f50e09b8e32e	
5129	dan donnelly	18880	i don't care	3903102-02	on the fiddle	rock	1.04	2018	/artist/1a4d2d60-4925-4c57-a00d-f50e09b8e32e	
5130	dan donnelly	18880	times of our lifes	3898633-02	on the fiddle	indie	1.04	2018	/artist/1a4d2d60-4925-4c57-a00d-f50e09b8e32e	
5131	dan kye	3914757	joy, ease, lightness	3760825-02	rhythm section international	deep house	4.16	2016	/artist/26828e82-4f01-4a08-902d-88296e0dfbdc	Male
5132	dance system	1195536	dance system ep	2388701-02	clone jack for daze	deep house	4.16	2019	/artist/54e48837-d32e-4625-b45a-e645a5c1679d	Male
5133	dance system	1195536	wind 'em up	4094188-02	monkeytown	bass	1.04	2019	/artist/54e48837-d32e-4625-b45a-e645a5c1679d	Male
5134	dance system	1195536	heeez baaad	4098852-02	monkeytown	minimal|tech house	1.04	2019	/artist/54e48837-d32e-4625-b45a-e645a5c1679d	Male
5135	dance system	1195536	system preferences	2916893-02	ultramajic	techno	3.12	2015	/artist/54e48837-d32e-4625-b45a-e645a5c1679d	Male
5136	dance united	7037308	help! asia	1207507-02	kontor	uplifting trance	17.68	2005	/artist/77f57f21-cf5b-4440-aeac-2a3cadf67bc4	
5137	dandy livingstone	842449	they call us legends	4108298-02	par 3	classics|ska	1.04	2019	/artist/0bf4a9b6-773f-49a5-a31d-76639926699c	Male
5138	dandy livingstone	842449	suzanne beware of the devil - the best of dandy livingstone	3646871-02	trojan	classics|ska	26.0	2017	/artist/0bf4a9b6-773f-49a5-a31d-76639926699c	Male
5139	dandy livingstone	842449	the vault is open	2571277-02	par 3	classics|ska	14.56	2014	/artist/0bf4a9b6-773f-49a5-a31d-76639926699c	Male
5140	dangerous liaison	7037309	the five alive ep	2356293-02	nice n ripe	deep house	5.2	1995	/artist/1018f5e5-99d4-478c-8ecd-4a36d5876bd6	
5141	dangerous liaison	7037309	the sunshine ep	1450702-02	central hill	uk garage	2.08	2009	/artist/1018f5e5-99d4-478c-8ecd-4a36d5876bd6	
5142	daniel bovie	9514	stop playing with my mind	3635653-02	strictly rhythm	deep house	4.16	2017	/artist/cde8fe78-e697-45ed-8038-3181433da78d	Male
5143	daniel bovie	9514	goddamn	3047349-02	bip	funky|club house	1.04	2016	/artist/cde8fe78-e697-45ed-8038-3181433da78d	Male
5144	daniel bovie	9514	project 13 (mad organ)	3175604-02	check in	funky|club house	1.04	2016	/artist/cde8fe78-e697-45ed-8038-3181433da78d	Male
5145	daniel bovie	9514	big mountain (remix)	2148195-02	essentials	funky|club house	3.12	2013	/artist/cde8fe78-e697-45ed-8038-3181433da78d	Male
5146	daniel larusso	711906	the originals lp 13	1609171-02	avangardia	deep house	5.2	2010	/artist/34fbece0-f2ad-407a-b27b-d115e393a97d	Male
5147	daniel sea	10635	flashback	2679033-02	elliptical sun	uplifting trance	1.04	2015	/artist/60d590cd-da30-4730-8c76-fdb4094ffb44	
5148	daniel sea	10635	my narny	1259660-02	aim	electro house	1.04	2007	/artist/60d590cd-da30-4730-8c76-fdb4094ffb44	
5149	daniel sea	10635	voices	2601832-02	amped artists	uplifting trance	1.04	2014	/artist/60d590cd-da30-4730-8c76-fdb4094ffb44	
5150	daniele baldelli & dj rocca	7037310	funkynoizer	3445933-02	file under disco	disco|nu-disco	4.16	2017	/artist/f1090a95-baf7-4870-966a-398c1ee9dc4f	
5151	danilo cardace	376413	blue trees	3609294-02	bla bla	minimal|tech house	3.12	2012	/artist/2392b27b-b204-4c42-ac6f-3cf10ef421c6	Male
5152	danilo cardace	376413	jackin brew	3957008-02	bla bla	minimal|tech house	4.16	2012	/artist/2392b27b-b204-4c42-ac6f-3cf10ef421c6	Male
5153	danilo cardace	376413	vibes me	2163345-02	gartenha	deep house	3.12	2013	/artist/2392b27b-b204-4c42-ac6f-3cf10ef421c6	Male
5154	danilo cardace	376413	boat in the sky	2125837-02	woz	minimal|tech house	4.16	2013	/artist/2392b27b-b204-4c42-ac6f-3cf10ef421c6	Male
5155	danilo cardace	376413	sunshine	2016885-02	woz	minimal|tech house	5.2	2012	/artist/2392b27b-b204-4c42-ac6f-3cf10ef421c6	Male
5156	danilo cardace	376413	beat yourself ep	2378278-02	the square line	minimal|tech house	2.08	2013	/artist/2392b27b-b204-4c42-ac6f-3cf10ef421c6	Male
5157	danny andersen	203195	i don't wanna (igness remixes)	1785655-02	six & nine	progressive house	2.08	2011	/artist/4fd69512-3d74-4866-9cbc-5ebe8dd3cd20	Male
5158	danny c	10635	star	1324688-02	metalheadz	drum and bass	2.08	2008	/artist/7636ad63-ff1d-4fa0-9071-c40837ad892b	
5159	danny c	10635	made in rome ep	2088725-02	headfuck	gabba	4.16	2012	/artist/7636ad63-ff1d-4fa0-9071-c40837ad892b	
5160	danny c	10635	heartache	1218920-02	aim	uk garage	4.16	2006	/artist/7636ad63-ff1d-4fa0-9071-c40837ad892b	
5161	danny c	10635	magic	1221969-02	aim	uk garage	4.16	2004	/artist/7636ad63-ff1d-4fa0-9071-c40837ad892b	
5162	danny c	10635	follow me	1221971-02	aim	uk garage	3.12	2004	/artist/7636ad63-ff1d-4fa0-9071-c40837ad892b	
5163	danny c	10635	going crazy	1259233-02	aim	uk garage	1.04	2007	/artist/7636ad63-ff1d-4fa0-9071-c40837ad892b	
5164	danny c	10635	keeping it blonde	1334320-02	fuel	hip hop|r&b	14.56	2008	/artist/7636ad63-ff1d-4fa0-9071-c40837ad892b	
5165	danny c	10635	2 dance 2	1204484-02	alphabet city bass	techno	2.08	2005	/artist/7636ad63-ff1d-4fa0-9071-c40837ad892b	
5166	danny c	10635	the twist	1204586-02	alphabet city bass	techno	3.12	2004	/artist/7636ad63-ff1d-4fa0-9071-c40837ad892b	
5167	danny c	10635	lost energy	1365359-02	neonate	techno	2.08	2005	/artist/7636ad63-ff1d-4fa0-9071-c40837ad892b	
5168	danny c	10635	kb001	1721823-02	kore brain	gabba	3.12	2011	/artist/7636ad63-ff1d-4fa0-9071-c40837ad892b	
5169	danny c	10635	parasites attack	2678036-02	kore brain	gabba	2.08	2015	/artist/7636ad63-ff1d-4fa0-9071-c40837ad892b	
5170	danny c	10635	kb000	1654715-02	kore brain	techno	4.16	2010	/artist/7636ad63-ff1d-4fa0-9071-c40837ad892b	
5171	danny c	10635	percutio maxima	2358108-02	dark matter	gabba	4.16	2013	/artist/7636ad63-ff1d-4fa0-9071-c40837ad892b	
5172	danny c	10635	do what you want	1301553-02	new vision	drum and bass	2.08	2003	/artist/7636ad63-ff1d-4fa0-9071-c40837ad892b	
5173	danny howells & dick trevor	7037311	dusk till dawn	1198566-02	cr2	funky|club house	6.24	2004	/artist/83c616dd-9588-4663-83c4-13a7253b6733	Male
5174	danny jay	3351905	the attitude	4073591-02	disfunktional	minimal|tech house	1.04	2019	/artist/9cea6735-729a-4b3d-be66-432d91ede24c	Male
5175	danny jay	3351905	obsessive compulsive	4020751-02	play	minimal|tech house	2.08	2019	/artist/9cea6735-729a-4b3d-be66-432d91ede24c	Male
5176	danny jay	3351905	cult	3533285-02	bubblejam	techno	3.12	2017	/artist/9cea6735-729a-4b3d-be66-432d91ede24c	Male
5177	danny jay	3351905	testify	2881217-02	rude fish	funky|club house	2.08	2015	/artist/9cea6735-729a-4b3d-be66-432d91ede24c	Male
5178	danny jay	3351905	so many	2170543-02	rude fish	funky|club house	2.08	2013	/artist/9cea6735-729a-4b3d-be66-432d91ede24c	Male
5179	danny jay	3351905	hooked on you	2264367-02	rude fish	minimal|tech house	2.08	2013	/artist/9cea6735-729a-4b3d-be66-432d91ede24c	Male
5180	danny jay	3351905	makin love	2103636-02	rude fish	progressive house	4.16	2013	/artist/9cea6735-729a-4b3d-be66-432d91ede24c	Male
5181	danny jay	3351905	house session vol 1 ep	2695128-02	disfunktional	minimal|tech house	2.08	2015	/artist/9cea6735-729a-4b3d-be66-432d91ede24c	Male
5182	danny jay	3351905	arena	1681003-02	disfunktional	minimal|tech house	3.12	2010	/artist/9cea6735-729a-4b3d-be66-432d91ede24c	Male
5183	danny jay	3351905	alright	1809408-02	disfunktional	minimal|tech house	4.16	2011	/artist/9cea6735-729a-4b3d-be66-432d91ede24c	Male
5184	danny jay	3351905	movin	2049259-02	disfunktional	progressive house	3.12	2012	/artist/9cea6735-729a-4b3d-be66-432d91ede24c	Male
5185	danny jay	3351905	perception ep	2141121-02	disfunktional	funky|club house	3.12	2013	/artist/9cea6735-729a-4b3d-be66-432d91ede24c	Male
5186	danny lee	5797	booty cash	3156383-02	slam!	hard house	1.04	2016	/artist/96e9c227-ec24-4a09-837a-b2ab66d1a4ca	
5187	danny loko	1959344	coastal	1775159-02	anjunadeep	progressive house	3.12	2011	/artist/7dd15003-3c6b-45aa-be21-798c5fe655e0	
5188	danny ward	823947	underground dubs vol 1	2642185-02	sub london	minimal|tech house	4.16	2014	/artist/9de7f5e2-ce78-4c5e-a57f-1fee8187d548	
5189	danzca	7037312	speicher 63	1383714-02	kompakt extra	techno	2.08	2009	/artist/05acefe7-b028-4384-9d8e-3b87c40b5bbe	
5190	danzca	7037312	naphtalina rework ep	1637390-02	signaletik	techno	3.12	2010	/artist/05acefe7-b028-4384-9d8e-3b87c40b5bbe	
5191	dap	7037313	brush your lips	2021293-02	rekids	minimal|tech house	4.16	2012	/artist/91b61009-0d87-40c0-9995-12204dc0baa2	
5192	dapayk solo	423144	can't stop my mind	4090599-02	rohling	techno	2.08	2019	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5193	dapayk solo	423144	raver	4049858-02	sonderling berlin	minimal|tech house	2.08	2019	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5194	dapayk solo	423144	the calling remixes	3970057-02	mo's ferry prod.	minimal|tech house	8.32	2018	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5195	dapayk solo	423144	walk with me	3934552-02	mo's ferry prod.	deep house	3.12	2018	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5196	dapayk solo	423144	blackout	3878883-02	mo's ferry prod.	minimal|tech house	3.12	2018	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5197	dapayk solo	423144	wanderer	3847067-02	mo's ferry prod.	minimal|tech house	2.08	2018	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5198	dapayk solo	423144	aurora	3797940-02	mo's ferry prod.	minimal|tech house	2.08	2018	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5199	dapayk solo	423144	after all	3874276-02	mo's ferry prod.	minimal|tech house	2.08	2018	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5200	dapayk solo	423144	voltaire music present v	3659294-02	voltaire music	minimal|tech house	5.2	2018	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5201	dapayk solo	423144	let go	1721699-02	stil vor talent	minimal|tech house	3.12	2011	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5202	dapayk solo	423144	the little things you do	1504615-02	stil vor talent	minimal|tech house	5.2	2010	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5203	dapayk solo	423144	herberts best	1509746-02	monaberry	minimal|tech house	2.85	2010	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5204	dapayk solo	423144	daydreaming	3630518-02	katermukke	minimal|tech house	2.08	2018	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5205	dapayk solo	423144	bevita	1770049-02	herzblut	minimal|tech house	3.12	2011	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5206	dapayk solo	423144	the cloudbreaker	2540198-02	herzblut	minimal|tech house	3.12	2014	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5207	dapayk solo	423144	futu	1647025-02	herzblut	minimal|tech house	4.16	2010	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5208	dapayk solo	423144	dj 3000 & friends	2031948-02	motech	minimal|tech house	4.16	2012	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5209	dapayk solo	423144	the threshold	2662301-02	tulipa	minimal|tech house	3.12	2014	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5210	dapayk solo	423144	always on time	2520012-02	tulipa	minimal|tech house	2.08	2014	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5211	dapayk solo	423144	muna musik 003	3149935-02	muna musik	minimal|tech house	5.2	2016	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5212	dapayk solo	423144	les amis 03	1837073-02	voltage musique	minimal|tech house	4.16	2011	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5213	dapayk solo	423144	over the top	2722064-02	mo's ferry prod.	techno	4.16	2015	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5214	dapayk solo	423144	#nofilter	2851356-02	mo's ferry prod.	techno	11.44	2015	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5215	dapayk solo	423144	transformation	2851364-02	mo's ferry prod.	techno	2.08	2015	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5216	dapayk solo	423144	break thing	2500918-02	mo's ferry prod.	minimal|tech house	2.08	2014	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5217	dapayk solo	423144	transformation	2989961-02	mo's ferry prod.	minimal|tech house	2.08	2016	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5218	dapayk solo	423144	nerdsession vol 1	3066418-02	mo's ferry prod.	minimal|tech house	4.16	2016	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5219	dapayk solo	423144	nice 'n' real	3204671-02	mo's ferry prod.	minimal|tech house	2.08	2016	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5220	dapayk solo	423144	taste buds	3249404-02	mo's ferry prod.	minimal|tech house	6.24	2016	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5221	dapayk solo	423144	colours (dpk1-10)	2194608-02	mo's ferry prod.	techno	21.84	2013	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5222	dapayk solo	423144	decade one (remixes)	1579544-02	mo's ferry prod.	minimal|tech house	11.44	2010	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5223	dapayk solo	423144	decade one (more remixes)	1589395-02	mo's ferry prod.	minimal|tech house	5.2	2010	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5224	dapayk solo	423144	decade one	1570450-02	mo's ferry prod.	minimal|tech house	13.52	2010	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5225	dapayk solo	423144	back to me	1560376-02	mo's ferry prod.	minimal|tech house	1.04	2010	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5226	dapayk solo	423144	how low (remixes)	1667170-02	mo's ferry prod.	minimal|tech house	5.2	2010	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5227	dapayk solo	423144	schwarz & kaden (remixes)	1667167-02	mo's ferry prod.	minimal|tech house	3.12	2010	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5228	dapayk solo	423144	devil's house	1357164-02	mo's ferry prod.	minimal|tech house	14.56	2008	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5229	dapayk solo	423144	acid pornofski	1370078-02	mo's ferry prod.	minimal|tech house	3.12	2008	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5230	dapayk solo	423144	impulsion parasite (remixes part 1)	1272609-02	mo's ferry prod.	minimal|tech house	4.16	2007	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5231	dapayk solo	423144	daypack	1272625-02	mo's ferry prod.	minimal|tech house	5.2	2007	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5232	dapayk solo	423144	impulsion parasite (remixes part 2)	1272631-02	mo's ferry prod.	minimal|tech house	4.16	2007	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5233	dapayk solo	423144	25	1275728-02	mo's ferry prod.	minimal|tech house	4.16	2007	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5234	dapayk solo	423144	lumpaumpa	1874076-02	mo's ferry prod.	minimal|tech house	2.08	2011	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5235	dapayk solo	423144	10 minutes of fame	1392549-02	mo's ferry prod.	minimal|tech house	2.08	2009	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5236	dapayk solo	423144	the calling	3690203-02	mo's ferry prod.	minimal|tech house	12.48	2018	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5237	dapayk solo	423144	wacko	3527301-02	mo's ferry prod.	minimal|tech house	1.04	2017	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5238	dapayk solo	423144	nuts	3592741-02	mo's ferry prod.	minimal|tech house	2.08	2017	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5239	dapayk solo	423144	marek & das polenpony	1296477-02	karloff	minimal|tech house	2.08	2005	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5240	dapayk solo	423144	effessefedepp	1296432-02	karloff	minimal|tech house	3.12	2006	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5241	dapayk solo	423144	to the moon & back with mr styles	2683224-02	fenou	deep house	2.08	2015	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5242	dapayk solo	423144	fenou 04	1275797-02	fenou	minimal|tech house	2.08	2007	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5243	dapayk solo	423144	fenou bouquet vol 2 (dj mix)	2056061-02	fenou	minimal|tech house	4.81	2012	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5244	dapayk solo	423144	fenou bouquet vol 2	2056153-02	fenou	balearic|downtempo	13.52	2012	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5245	dapayk solo	423144	fenou20 a strings & boxers	2410832-02	fenou	deep house	2.08	2014	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5246	dapayk solo	423144	say what ep	3507711-02	myth music	minimal|tech house	5.2	2017	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5247	dapayk solo	423144	colours	3843485-02	mo's ferry prod.	minimal|tech house	21.84	2013	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5248	dapayk solo	423144	divine parts of a godless life	3847610-02	mo's ferry prod.	minimal|tech house	15.6	2007	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5249	dapayk solo	423144	how low remixes	3849088-02	mo's ferry prod.	minimal|tech house	5.2	2010	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5250	dapayk solo	423144	pusher	3849268-02	mo's ferry prod.	minimal|tech house	1.04	2017	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5251	dapayk solo	423144	the viteng clan ep	1707143-02	dekadent schallplatten	minimal|tech house	2.08	2011	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
5252	dapayk solo	423144	fenou04 - dehalledretro	3848571-02	fenou	minimal|tech house	2.08	2007	/artist/52fedf11-dbbb-439c-a997-c0935a1fe60b	Male
